time,car_cnt,request_cnt,ride_cnt,waiting_time,fare,distance,target,temp_max,temp_min,rain(mm),humidity_max(%),humidity_min(%),sunshine(MJ/m2),year,month,week,weekday,holiday,7days_waiting_time
2015-07-07,480,4648,4200,27.0,2198,8466,26.8,26.0,20.7,0.5,86.0,49.0,12.41,2015,7,28,1,0.0,28.842857142857145
2015-07-08,460,4469,4052,26.8,2209,8562,31.9,31.8,22.1,0.0,72.0,46.0,14.1,2015,7,28,2,0.0,28.942857142857143
2015-07-09,449,4543,4055,31.9,2242,8932,34.0,34.2,23.6,0.0,81.0,40.0,17.95,2015,7,28,3,0.0,29.785714285714285
2015-07-10,452,4585,4037,34.0,2230,8842,51.1,35.7,25.8,0.0,80.0,40.0,17.99,2015,7,28,4,0.0,30.7
2015-07-11,229,2162,1803,51.1,2439,10981,27.6,28.0,24.1,26.0,98.0,71.0,4.84,2015,7,28,5,1.0,32.41428571428572
2015-07-12,216,1645,1499,27.6,2391,10592,33.1,24.7,21.6,13.0,98.0,77.0,3.52,2015,7,28,6,1.0,32.457142857142856
2015-07-13,456,4556,3980,33.1,2229,8701,30.9,30.8,22.5,0.0,89.0,49.0,20.45,2015,7,29,0,0.0,33.07142857142857
2015-07-14,487,4826,4295,30.9,2213,8736,32.3,33.8,22.7,0.0,86.0,38.0,19.53,2015,7,29,1,0.0,33.628571428571426
2015-07-15,467,4710,4180,32.3,2232,8690,33.6,28.7,21.2,0.0,62.0,40.0,20.99,2015,7,29,2,0.0,34.41428571428572
2015-07-16,471,4636,4090,33.6,2235,8816,34.7,28.4,18.5,0.0,64.0,38.0,18.65,2015,7,29,3,0.0,34.65714285714286
2015-07-17,479,4617,4027,34.7,2252,8965,37.6,27.3,22.3,0.5,86.0,45.0,8.93,2015,7,29,4,0.0,34.75714285714286
2015-07-18,252,2149,1886,37.6,2423,10964,32.3,29.4,21.3,5.0,98.0,55.0,12.69,2015,7,29,5,1.0,32.82857142857143
2015-07-19,224,1897,1694,32.3,2449,11428,32.3,30.3,24.4,0.0,79.0,57.0,10.48,2015,7,29,6,1.0,33.5
2015-07-20,475,4843,4250,32.3,2233,8776,31.6,29.5,24.6,11.0,99.0,68.0,7.53,2015,7,30,0,0.0,33.385714285714286
2015-07-21,468,4845,4282,31.6,2204,8513,34.2,31.6,25.3,1.0,87.0,65.0,8.63,2015,7,30,1,0.0,33.48571428571429
2015-07-22,473,4867,4256,34.2,2250,9006,41.2,31.4,24.9,16.0,98.0,57.0,8.55,2015,7,30,2,0.0,33.75714285714286
2015-07-23,443,4854,4044,41.2,2239,8933,39.1,25.3,22.7,26.0,99.0,91.0,3.79,2015,7,30,3,0.0,34.84285714285714
2015-07-24,468,4729,3908,39.1,2244,9062,44.0,26.4,24.4,80.5,99.0,84.0,1.93,2015,7,30,4,0.0,35.471428571428575
2015-07-25,241,2054,1761,44.0,2377,10338,30.3,29.8,23.5,40.5,100.0,65.0,14.11,2015,7,30,5,1.0,36.385714285714286
2015-07-26,223,1845,1672,30.3,2449,11310,34.3,29.8,24.4,1.5,99.0,69.0,9.43,2015,7,30,6,1.0,36.1
2015-07-27,445,4656,4030,34.3,2234,8831,38.8,30.9,24.6,0.0,90.0,56.0,15.95,2015,7,31,0,0.0,36.385714285714286
2015-07-28,448,4721,4049,38.8,2257,9048,34.4,28.8,24.8,4.0,97.0,73.0,5.49,2015,7,31,1,0.0,37.41428571428571
2015-07-29,452,4493,3877,34.4,2270,9196,36.3,32.7,25.5,0.0,91.0,57.0,15.12,2015,7,31,2,0.0,37.442857142857136
2015-07-30,442,4448,3886,36.3,2274,9181,38.9,32.3,26.2,0.0,85.0,54.0,14.93,2015,7,31,3,0.0,36.74285714285714
2015-07-31,399,4369,3727,38.9,2243,9077,38.4,31.3,26.0,0.0,81.0,61.0,11.43,2015,7,31,4,0.0,36.714285714285715
2015-08-01,247,2092,1810,38.4,2430,10837,33.2,28.9,24.2,16.5,99.0,60.0,7.69,2015,8,31,5,1.0,35.91428571428571
2015-08-02,209,1867,1677,33.2,2440,11092,29.9,31.4,25.6,0.0,83.0,61.0,12.74,2015,8,31,6,1.0,36.32857142857143
2015-08-03,417,4298,3780,29.9,2242,8985,31.6,30.3,25.4,0.0,79.0,63.0,9.77,2015,8,32,0,0.0,35.7
2015-08-04,436,4416,3872,31.6,2234,8803,32.0,32.4,25.9,0.1,83.0,46.0,15.78,2015,8,32,1,0.0,34.67142857142857
2015-08-05,447,4399,3913,32.0,2212,8711,33.7,34.2,24.6,0.0,83.0,45.0,21.48,2015,8,32,2,0.0,34.32857142857143
2015-08-06,452,4629,4074,33.7,2242,8947,37.5,34.3,26.2,11.0,87.0,50.0,15.11,2015,8,32,3,0.0,33.95714285714286
2015-08-07,453,4644,3949,37.5,2211,8673,41.1,32.6,24.3,7.5,92.0,54.0,11.69,2015,8,32,4,0.0,33.75714285714286
2015-08-08,246,2196,1863,41.1,2396,10767,30.5,30.7,23.3,0.0,95.0,53.0,16.75,2015,8,32,5,1.0,34.142857142857146
2015-08-09,235,1867,1699,30.5,2460,11463,35.7,31.9,23.9,0.0,86.0,50.0,18.83,2015,8,32,6,1.0,33.75714285714286
2015-08-10,445,4791,4185,35.7,2249,9024,41.3,30.5,24.5,0.0,87.0,51.0,11.2,2015,8,33,0,0.0,34.58571428571429
2015-08-11,454,4824,4108,41.3,2258,9111,40.3,32.7,22.1,0.0,91.0,39.0,19.87,2015,8,33,1,0.0,35.971428571428575
2015-08-12,429,4622,3967,40.3,2254,9070,48.1,30.7,23.9,0.0,80.0,49.0,14.56,2015,8,33,2,0.0,37.15714285714286
2015-08-13,440,4714,3843,48.1,2295,9468,74.4,31.8,22.8,0.0,84.0,40.0,18.54,2015,8,33,3,0.0,39.214285714285715
2015-08-14,265,3216,1955,74.4,2400,10651,30.7,30.7,23.1,0.1,89.0,53.0,13.04,2015,8,33,4,0.0,44.48571428571428
2015-08-15,223,1818,1566,30.7,2459,11263,37.5,30.4,21.0,29.0,99.0,58.0,9.39,2015,8,33,5,1.0,43.0
2015-08-16,212,1969,1754,37.5,2449,11121,36.4,32.7,19.9,0.0,93.0,37.0,20.18,2015,8,33,6,1.0,44.0
2015-08-17,446,4795,4195,36.4,2231,8808,39.9,31.5,24.1,0.0,73.0,43.0,16.34,2015,8,34,0,0.0,44.1
2015-08-18,462,4906,4223,39.9,2252,8996,35.4,29.6,24.2,0.0,78.0,55.0,9.03,2015,8,34,1,0.0,43.89999999999999
2015-08-19,469,4788,4156,35.4,2246,8894,41.9,27.7,24.4,0.4,80.0,63.0,6.42,2015,8,34,2,0.0,43.2
2015-08-20,458,4823,4147,41.9,2259,9147,35.2,29.2,23.1,2.5,98.0,55.0,10.35,2015,8,34,3,0.0,42.31428571428571
2015-08-21,464,4775,4040,35.2,2255,9072,46.4,29.3,23.5,0.0,87.0,49.0,14.11,2015,8,34,4,0.0,36.714285714285715
2015-08-22,266,2246,1862,46.4,2480,11423,32.9,31.5,21.0,0.0,87.0,41.0,17.77,2015,8,34,5,1.0,38.957142857142856
2015-08-23,227,1910,1766,32.9,2425,11122,38.3,30.1,23.4,0.0,74.0,50.0,12.71,2015,8,34,6,1.0,38.300000000000004
2015-08-24,446,4751,4085,38.3,2231,8830,38.3,24.5,19.5,5.5,88.0,57.0,4.19,2015,8,35,0,0.0,38.57142857142857
2015-08-25,481,5062,4280,38.3,2189,8416,37.7,24.7,19.0,0.0,84.0,53.0,11.44,2015,8,35,1,0.0,38.34285714285714
2015-08-26,455,4891,4198,37.7,2252,9069,40.8,30.0,21.3,0.0,88.0,32.0,21.75,2015,8,35,2,0.0,38.67142857142857
2015-08-27,459,4892,4096,40.8,2254,9043,38.8,28.0,19.0,0.3,80.0,47.0,12.64,2015,8,35,3,0.0,38.51428571428572
2015-08-28,479,4869,4091,38.8,2262,9165,55.3,30.6,19.0,0.0,91.0,34.0,17.29,2015,8,35,4,0.0,39.028571428571425
2015-08-29,253,2256,1818,55.3,2427,10814,38.0,30.9,20.0,0.0,88.0,35.0,18.09,2015,8,35,5,1.0,40.3
2015-08-30,213,1934,1743,38.0,2424,10883,38.8,30.9,21.0,0.0,89.0,39.0,16.15,2015,8,35,6,1.0,41.028571428571425
2015-08-31,447,4781,4083,38.8,2243,8979,42.5,30.5,22.6,0.0,72.0,43.0,16.85,2015,8,36,0,0.0,41.1
2015-09-01,446,4875,4144,42.5,2253,8958,38.8,26.9,22.3,0.5,89.0,61.0,8.66,2015,9,36,1,0.0,41.699999999999996
2015-09-02,453,4829,4114,38.8,2233,8897,39.9,28.0,19.9,18.0,99.0,51.0,16.1,2015,9,36,2,0.0,41.857142857142854
2015-09-03,451,4803,4114,39.9,2255,9120,37.1,30.3,20.6,0.0,89.0,41.0,15.13,2015,9,36,3,0.0,41.72857142857142
2015-09-04,460,4758,4049,37.1,2249,9056,33.4,23.6,19.5,5.0,91.0,74.0,5.13,2015,9,36,4,0.0,41.48571428571428
2015-09-05,324,2305,1998,33.4,2439,11029,28.9,26.0,19.4,0.0,76.0,49.0,14.4,2015,9,36,5,1.0,38.357142857142854
2015-09-06,245,1956,1806,28.9,2482,11479,37.4,28.2,16.9,0.0,70.0,35.0,20.4,2015,9,36,6,1.0,37.05714285714286
2015-09-07,457,4764,4161,37.4,2248,8970,44.2,28.8,16.4,0.0,80.0,26.0,21.41,2015,9,37,0,0.0,36.857142857142854
2015-09-08,449,4939,4120,44.2,2242,8799,35.5,29.9,15.4,0.0,59.0,30.0,20.51,2015,9,37,1,0.0,37.1
2015-09-09,469,4875,4249,35.5,2266,9189,40.8,28.0,17.0,0.0,81.0,44.0,19.7,2015,9,37,2,0.0,36.628571428571426
2015-09-10,453,4773,4027,40.8,2254,9008,43.2,24.4,16.9,2.5,91.0,58.0,7.39,2015,9,37,3,0.0,36.75714285714286
2015-09-11,456,4861,4010,43.2,2251,9007,35.6,23.8,15.5,0.0,88.0,29.0,11.82,2015,9,37,4,0.0,37.628571428571426
2015-09-12,327,2420,2056,35.6,2506,11558,44.3,25.9,15.3,0.0,76.0,29.0,20.08,2015,9,37,5,1.0,37.94285714285714
2015-09-13,201,1862,1626,44.3,2476,11435,36.1,27.5,16.5,0.0,80.0,39.0,14.36,2015,9,37,6,1.0,40.142857142857146
2015-09-14,465,4823,4161,36.1,2255,9042,42.4,28.4,17.5,0.0,75.0,29.0,19.02,2015,9,38,0,0.0,39.957142857142856
2015-09-15,453,4921,4147,42.4,2245,8895,39.1,26.4,16.1,0.0,60.0,31.0,19.62,2015,9,38,1,0.0,39.699999999999996
2015-09-16,454,4757,4023,39.1,2255,9121,39.9,27.4,15.8,0.0,65.0,28.0,19.7,2015,9,38,2,0.0,40.214285714285715
2015-09-17,460,4765,4080,39.9,2251,8997,33.9,28.9,15.9,0.0,63.0,34.0,18.02,2015,9,38,3,0.0,40.08571428571429
2015-09-18,460,4226,3945,33.9,2268,9246,46.5,28.8,17.2,0.0,79.0,31.0,17.45,2015,9,38,4,0.0,38.75714285714286
2015-09-19,296,2306,1930,46.5,2439,10951,31.6,27.5,17.9,0.0,86.0,45.0,13.58,2015,9,38,5,1.0,40.31428571428571
2015-09-20,244,1902,1733,31.6,2452,11098,44.7,29.2,16.7,0.0,89.0,30.0,14.14,2015,9,38,6,1.0,38.5
2015-09-21,460,4853,4078,44.7,2274,9292,44.1,30.8,18.2,0.0,72.0,26.0,17.12,2015,9,39,0,0.0,39.728571428571435
2015-09-22,468,4922,4091,44.1,2270,9294,44.1,25.6,19.1,0.0,72.0,44.0,7.24,2015,9,39,1,0.0,39.971428571428575
2015-09-23,469,4769,4002,44.1,2273,9358,47.3,30.1,17.5,0.0,81.0,30.0,16.16,2015,9,39,2,0.0,40.68571428571429
2015-09-24,456,4757,3867,47.3,2266,9002,35.0,29.7,19.2,0.0,75.0,36.0,14.77,2015,9,39,3,0.0,41.74285714285714
2015-09-25,475,4432,3705,35.0,2234,8995,22.0,27.9,18.0,0.0,88.0,30.0,14.47,2015,9,39,4,0.0,41.9
2015-09-26,268,1694,1489,22.0,2482,11700,49.1,29.6,14.4,0.0,61.0,16.0,17.46,2015,9,39,5,1.0,38.4
2015-09-27,242,1665,1344,49.1,2685,13904,23.3,28.1,15.6,0.0,60.0,21.0,11.23,2015,9,39,6,1.0,40.9
2015-09-28,255,1628,1405,23.3,2500,11963,19.8,27.9,16.1,0.0,52.0,23.0,17.07,2015,9,40,0,1.0,37.84285714285715
2015-09-29,284,2279,1395,19.8,2409,10696,25.0,25.4,19.5,0.0,56.0,32.0,9.74,2015,9,40,1,0.0,34.371428571428574
2015-09-30,473,4535,3837,25.0,2267,9266,30.9,19.6,11.2,35.0,100.0,51.0,1.74,2015,9,40,2,0.0,31.642857142857142
2015-10-01,488,4686,4008,30.9,2208,8602,33.4,21.1,8.7,0.0,72.0,34.0,14.08,2015,10,40,3,0.0,29.3
2015-10-02,477,4824,4122,33.4,2244,9014,27.2,24.3,13.8,0.0,82.0,24.0,15.91,2015,10,40,4,0.0,29.071428571428573
2015-10-03,266,1814,1583,27.2,2457,11146,33.3,22.3,11.3,0.0,60.0,25.0,12.36,2015,10,40,5,1.0,29.814285714285717
2015-10-04,215,1791,1636,33.3,2411,10898,36.1,25.4,11.0,0.0,75.0,25.0,16.27,2015,10,40,6,1.0,27.557142857142853
2015-10-05,475,4932,4272,36.1,2220,8847,34.8,26.2,12.1,0.0,79.0,25.0,15.06,2015,10,41,0,0.0,29.38571428571429
2015-10-06,499,5135,4450,34.8,2256,9002,32.7,25.3,14.2,0.0,93.0,43.0,11.87,2015,10,41,1,0.0,31.52857142857143
2015-10-07,486,4943,4303,32.7,2247,8962,39.7,26.1,15.7,0.0,83.0,28.0,14.45,2015,10,41,2,0.0,32.628571428571426
2015-10-08,483,4935,4128,39.7,2278,9253,42.4,20.2,12.9,0.0,74.0,20.0,16.51,2015,10,41,3,0.0,33.885714285714286
2015-10-09,246,1909,1603,42.4,2447,11311,40.1,15.9,10.6,3.5,90.0,50.0,4.71,2015,10,41,4,1.0,35.17142857142857
2015-10-10,250,2160,1790,40.1,2455,11083,33.9,14.4,8.1,3.5,92.0,53.0,5.97,2015,10,41,5,1.0,37.01428571428572
2015-10-11,208,1816,1633,33.9,2441,11106,36.9,17.8,8.2,0.0,83.0,37.0,15.18,2015,10,41,6,1.0,37.1
2015-10-12,484,4969,4311,36.9,2244,8977,36.9,20.9,7.8,0.0,83.0,36.0,13.78,2015,10,42,0,0.0,37.214285714285715
2015-10-13,462,4862,4188,36.9,2224,8792,34.6,24.3,10.9,0.0,94.0,27.0,14.07,2015,10,42,1,0.0,37.51428571428572
2015-10-14,485,5005,4348,34.6,2227,8810,36.8,25.7,12.1,0.0,79.0,29.0,13.21,2015,10,42,2,0.0,37.785714285714285
2015-10-15,460,4714,4034,36.8,2261,9019,38.2,24.0,13.2,0.0,85.0,40.0,9.97,2015,10,42,3,0.0,37.371428571428574
2015-10-16,442,4610,3866,38.2,2240,9106,52.2,26.3,12.4,0.0,91.0,25.0,13.82,2015,10,42,4,0.0,36.771428571428565
2015-10-17,259,2195,1724,52.2,2446,11081,38.8,24.1,12.5,0.0,83.0,35.0,11.68,2015,10,42,5,1.0,38.5
2015-10-18,204,1819,1628,38.8,2449,11169,33.4,23.9,13.7,0.0,87.0,35.0,10.67,2015,10,42,6,1.0,39.199999999999996
2015-10-19,469,4752,4184,33.4,2240,8998,40.6,24.8,15.4,0.0,88.0,41.0,10.77,2015,10,43,0,0.0,38.699999999999996
2015-10-20,459,4965,4243,40.6,2251,9040,38.0,22.7,13.9,0.0,90.0,50.0,9.93,2015,10,43,1,0.0,39.228571428571435
2015-10-21,490,5018,4212,38.0,2287,9387,32.1,22.9,14.6,0.0,83.0,47.0,9.2,2015,10,43,2,0.0,39.714285714285715
2015-10-22,507,4987,4327,32.1,2256,9071,35.8,21.1,15.2,0.0,81.0,49.0,7.24,2015,10,43,3,0.0,39.042857142857144
2015-10-23,469,4817,4094,35.8,2240,9020,45.4,21.7,13.6,10.5,94.0,33.0,10.46,2015,10,43,4,0.0,38.699999999999996
2015-10-24,275,2242,1806,45.4,2444,11166,48.6,22.6,12.1,0.0,64.0,33.0,12.95,2015,10,43,5,1.0,37.728571428571435
2015-10-25,192,1871,1538,48.6,2484,11726,37.2,18.3,12.1,1.5,88.0,48.0,7.11,2015,10,43,6,1.0,39.128571428571426
2015-10-26,474,4950,4221,37.2,2215,8774,39.7,15.5,8.3,27.0,95.0,41.0,9.17,2015,10,44,0,0.0,39.67142857142858
2015-10-27,468,4905,4055,39.7,2275,9197,35.2,15.7,5.7,0.0,67.0,33.0,13.01,2015,10,44,1,0.0,39.542857142857144
2015-10-28,480,4887,4200,35.2,2271,9151,35.4,14.6,3.3,0.5,77.0,26.0,10.86,2015,10,44,2,0.0,39.142857142857146
2015-10-29,480,4744,4077,35.4,2259,9138,38.4,10.2,2.2,0.0,64.0,28.0,13.64,2015,10,44,3,0.0,39.614285714285714
2015-10-30,463,4541,3825,38.4,2234,8907,44.2,11.8,1.3,0.0,60.0,25.0,13.52,2015,10,44,4,0.0,39.98571428571428
2015-10-31,298,2187,1848,44.2,2472,11316,43.4,12.4,1.4,0.0,66.0,23.0,8.35,2015,10,44,5,1.0,39.814285714285724
2015-11-01,202,1809,1588,43.4,2441,11001,30.7,15.1,6.3,0.0,84.0,34.0,8.68,2015,11,44,6,1.0,39.07142857142857
2015-11-02,484,4723,4197,30.7,2231,8814,30.0,18.5,6.7,0.0,91.0,37.0,10.84,2015,11,45,0,0.0,38.142857142857146
2015-11-03,499,4948,4339,30.0,2250,8960,30.3,19.8,5.8,0.0,88.0,35.0,11.07,2015,11,45,1,0.0,36.75714285714286
2015-11-04,488,4838,4293,30.3,2235,8795,33.7,18.6,8.8,0.0,79.0,41.0,9.56,2015,11,45,2,0.0,36.05714285714286
2015-11-05,455,4690,4079,33.7,2250,8975,33.7,19.0,9.7,1.0,90.0,47.0,8.42,2015,11,45,3,0.0,35.81428571428571
2015-11-06,469,4716,4106,33.7,2228,8892,59.1,11.7,9.3,20.5,96.0,87.0,2.0,2015,11,45,4,0.0,35.142857142857146
2015-11-07,256,2147,1656,59.1,2444,11288,33.9,11.7,10.4,16.5,97.0,83.0,2.05,2015,11,45,5,1.0,37.271428571428565
2015-11-08,222,1838,1633,33.9,2387,10642,33.7,12.0,9.8,5.0,100.0,75.0,3.48,2015,11,45,6,1.0,35.91428571428572
2015-11-09,478,4701,4075,33.7,2219,8723,28.1,13.3,7.7,0.0,92.0,61.0,6.06,2015,11,46,0,0.0,36.34285714285714
2015-11-10,500,4883,4341,28.1,2220,8756,30.4,17.4,6.7,0.0,92.0,53.0,9.47,2015,11,46,1,0.0,36.07142857142857
2015-11-11,495,4929,4315,30.4,2227,8727,33.6,20.4,10.3,0.0,73.0,47.0,11.05,2015,11,46,2,0.0,36.08571428571428
2015-11-12,454,4789,4025,33.6,2262,8990,44.6,13.0,10.5,18.5,100.0,62.0,1.54,2015,11,46,3,0.0,36.07142857142857
2015-11-13,451,4785,3813,44.6,2241,8921,58.9,14.1,11.0,7.5,100.0,92.0,2.24,2015,11,46,4,0.0,37.628571428571426
2015-11-14,249,2042,1617,58.9,2411,11010,50.1,17.2,10.6,0.0,100.0,63.0,8.5,2015,11,46,5,1.0,37.6
2015-11-15,190,1843,1556,50.1,2450,11177,36.6,14.0,10.8,4.5,94.0,68.0,2.51,2015,11,46,6,1.0,39.91428571428571
2015-11-16,473,4878,4141,36.6,2239,8917,29.2,19.0,11.0,1.0,94.0,42.0,10.27,2015,11,47,0,0.0,40.32857142857143
2015-11-17,490,4689,4116,29.2,2239,8956,37.9,12.6,8.5,5.5,88.0,59.0,1.53,2015,11,47,1,0.0,40.48571428571428
2015-11-18,489,4955,4222,37.9,2233,8819,33.1,10.8,7.0,0.0,86.0,66.0,2.82,2015,11,47,2,0.0,41.55714285714286
2015-11-19,491,4845,4228,33.1,2260,9080,33.2,13.8,7.1,0.0,92.0,55.0,6.66,2015,11,47,3,0.0,41.48571428571428
2015-11-20,480,4796,4122,33.2,2226,8920,62.8,15.2,5.1,0.0,71.0,39.0,9.03,2015,11,47,4,0.0,39.857142857142854
2015-11-21,235,2059,1515,62.8,2490,11680,45.9,15.2,6.1,1.5,90.0,44.0,6.75,2015,11,47,5,1.0,40.41428571428572
2015-11-22,193,1753,1523,45.9,2445,11125,35.2,10.9,7.1,8.5,93.0,68.0,3.56,2015,11,47,6,1.0,39.81428571428571
2015-11-23,459,4659,4042,35.2,2237,8912,30.6,8.7,2.8,0.0,83.0,56.0,4.6,2015,11,48,0,0.0,39.614285714285714
2015-11-24,495,4959,4284,30.6,2238,8848,36.2,5.3,1.4,11.5,95.0,77.0,2.16,2015,11,48,1,0.0,39.81428571428571
2015-11-25,485,4807,4165,36.2,2218,8724,34.9,0.9,-4.4,0.0,75.0,58.0,3.63,2015,11,48,2,0.0,39.57142857142857
2015-11-26,494,4770,4096,34.9,2252,9018,33.2,1.8,-7.2,0.0,67.0,47.0,7.12,2015,11,48,3,0.0,39.82857142857143
2015-11-27,486,4676,3998,33.2,2223,8817,61.9,2.6,-2.7,0.1,85.0,53.0,2.62,2015,11,48,4,0.0,39.82857142857143
2015-11-28,225,2046,1565,61.9,2451,11272,37.2,3.9,1.0,2.5,94.0,77.0,1.85,2015,11,48,5,1.0,39.7
2015-11-29,212,1810,1597,37.2,2388,10751,31.2,8.4,1.4,0.5,94.0,31.0,9.51,2015,11,48,6,1.0,38.457142857142856
2015-11-30,475,4847,4216,31.2,2232,8895,41.9,10.1,-1.1,0.0,85.0,31.0,9.03,2015,11,49,0,0.0,37.88571428571429
2015-12-01,426,4752,3969,41.9,2243,9058,46.9,8.4,3.2,13.5,100.0,52.0,1.46,2015,12,49,1,0.0,39.5
2015-12-02,411,4609,3770,46.9,2236,8775,36.9,3.3,-3.1,7.1,96.0,58.0,2.76,2015,12,49,2,0.0,41.028571428571425
2015-12-03,420,4639,3832,36.9,2229,8646,35.3,2.7,-4.3,0.0,72.0,51.0,7.65,2015,12,49,3,0.0,41.31428571428571
2015-12-04,421,4531,3840,35.3,2202,8516,44.4,6.7,0.7,0.0,75.0,26.0,9.01,2015,12,49,4,0.0,41.614285714285714
2015-12-05,226,2038,1661,44.4,2378,10376,38.8,7.6,-2.0,0.0,61.0,24.0,8.34,2015,12,49,5,1.0,39.114285714285714
2015-12-06,190,1848,1617,38.8,2399,10672,42.2,6.4,-3.4,0.0,71.0,37.0,8.99,2015,12,49,6,1.0,39.34285714285714
2015-12-07,423,4690,3963,42.2,2251,9069,37.4,9.3,-1.2,0.0,74.0,36.0,8.42,2015,12,50,0,0.0,40.91428571428571
2015-12-08,440,4695,4091,37.4,2235,8846,37.6,10.8,-0.7,0.0,78.0,39.0,7.36,2015,12,50,1,0.0,40.271428571428565
2015-12-09,435,4674,4066,37.6,2261,9077,36.4,9.1,6.3,0.3,94.0,57.0,1.48,2015,12,50,2,0.0,38.942857142857136
2015-12-10,433,4678,4031,36.4,2228,8744,35.9,12.1,3.3,0.0,87.0,34.0,8.33,2015,12,50,3,0.0,38.871428571428574
2015-12-11,430,4821,4050,35.9,2220,8797,38.2,10.6,1.1,0.0,65.0,34.0,9.32,2015,12,50,4,0.0,38.957142857142856
2015-12-12,264,2166,1848,38.2,2460,11134,32.3,11.4,1.0,0.0,70.0,31.0,8.85,2015,12,50,5,1.0,38.07142857142857
2015-12-13,200,1833,1676,32.3,2417,10893,42.4,6.4,2.6,2.0,92.0,56.0,1.89,2015,12,50,6,1.0,37.142857142857146
2015-12-14,430,4752,4018,42.4,2211,8662,35.4,8.1,2.3,0.6,88.0,51.0,4.65,2015,12,51,0,0.0,37.17142857142857
2015-12-15,436,4752,4085,35.4,2247,8892,38.7,2.8,-4.6,0.0,67.0,37.0,8.78,2015,12,51,1,0.0,36.885714285714286
2015-12-16,435,4750,4090,38.7,2219,8735,42.7,-0.8,-7.3,0.0,53.0,29.0,9.77,2015,12,51,2,0.0,37.042857142857144
2015-12-17,433,4642,3927,42.7,2245,8959,40.4,-1.0,-7.0,0.0,72.0,49.0,1.66,2015,12,51,3,0.0,37.94285714285714
2015-12-18,437,4790,4020,40.4,2228,8850,40.5,6.7,-4.6,0.0,90.0,38.0,8.78,2015,12,51,4,0.0,38.58571428571429
2015-12-19,275,2313,1932,40.5,2402,10771,42.8,5.7,-3.3,0.0,77.0,39.0,5.74,2015,12,51,5,1.0,38.91428571428571
2015-12-20,195,1886,1643,42.8,2450,11246,30.2,5.0,0.1,2.0,89.0,49.0,3.11,2015,12,51,6,1.0,40.41428571428571
2015-12-21,468,4822,4156,30.2,2216,8699,32.7,7.3,-1.5,0.0,95.0,46.0,7.97,2015,12,52,0,0.0,38.67142857142857
2015-12-22,472,4909,4248,32.7,2245,8869,39.6,10.1,3.4,0.4,83.0,32.0,6.87,2015,12,52,1,0.0,38.285714285714285
2015-12-23,444,4928,4192,39.6,2226,8752,35.1,5.0,-1.0,0.0,79.0,50.0,6.0,2015,12,52,2,0.0,38.41428571428572
2015-12-24,443,4746,3892,35.1,2257,8982,41.6,3.7,-4.8,0.0,65.0,19.0,9.55,2015,12,52,3,0.0,37.32857142857143
2015-12-25,213,2014,1632,41.6,2357,10165,37.4,4.6,-2.4,0.7,90.0,58.0,4.48,2015,12,52,4,1.0,37.5
2015-12-26,200,1870,1583,37.4,2400,10762,42.9,-1.4,-8.8,0.0,60.0,23.0,9.75,2015,12,52,5,1.0,37.057142857142864
2015-12-27,163,1696,1490,42.9,2396,10648,39.6,-1.0,-9.4,0.0,59.0,22.0,9.78,2015,12,52,6,1.0,37.07142857142857
2015-12-28,408,4502,3843,39.6,2223,8812,32.9,2.6,-8.6,0.0,59.0,32.0,7.16,2015,12,53,0,0.0,38.41428571428572
2015-12-29,425,4553,3877,32.9,2233,8837,34.5,4.3,-3.4,1.0,94.0,44.0,5.43,2015,12,53,1,0.0,38.44285714285714
2015-12-30,421,4500,3754,34.5,2240,8899,30.5,2.8,-1.6,1.5,95.0,61.0,3.98,2015,12,53,2,0.0,37.714285714285715
2015-12-31,402,3948,3221,30.5,2239,8959,27.4,4.0,-3.2,0.0,92.0,56.0,4.61,2015,12,53,3,0.0,37.05714285714286
2016-01-01,178,1319,1149,27.4,2349,10452,29.5,9.4,1.0,0.0,88.0,63.0,4.5,2016,1,53,4,1.0,35.028571428571425
2016-01-02,188,1619,1423,29.5,2372,10323,33.1,9.3,5.3,0.0,94.0,63.0,4.85,2016,1,53,5,1.0,33.9
2016-01-03,164,1676,1498,33.1,2366,10387,28.3,5.1,-2.0,0.0,83.0,32.0,9.03,2016,1,53,6,1.0,32.5
2016-01-04,410,4420,3849,28.3,2231,8794,30.2,1.2,-4.6,0.0,54.0,23.0,8.22,2016,1,1,0,0.0,30.885714285714283
2016-01-05,415,4439,3920,30.2,2207,8576,27.6,1.4,-4.9,0.0,63.0,44.0,4.69,2016,1,1,1,0.0,30.5
2016-01-06,414,4424,3933,27.6,2211,8540,27.4,0.8,-5.6,0.0,67.0,25.0,9.76,2016,1,1,2,0.0,29.514285714285716
2016-01-07,414,4512,3987,27.4,2250,8917,27.5,0.5,-6.9,0.0,66.0,25.0,9.83,2016,1,1,3,0.0,29.071428571428573
2016-01-08,411,4474,3972,27.5,2216,8743,29.9,1.7,-6.1,0.0,70.0,36.0,9.28,2016,1,1,4,0.0,29.085714285714285
2016-01-09,221,1919,1668,29.9,2376,10474,29.3,3.6,-2.2,0.0,75.0,21.0,9.35,2016,1,1,5,1.0,29.142857142857142
2016-01-10,195,1808,1634,29.3,2372,10426,29.1,0.5,-6.4,0.0,55.0,23.0,9.89,2016,1,1,6,1.0,28.6
